FECH,ADUA,PAIS,COD_PAI4,COD_SAL1,COD_SAL,DPTO2,VIA,BANDERA,REGIM,MODAD,FINALID,CER_ORI1,SISESP,DPTO1,UNID,CODUNI2,CANTI,PBK,PNK,FOBDOL,FOBPES
2311,3,245,ESP,3,BOG,11,5,245,1,198,1,6,2,11,11,U,16320,0,809,20,705
2311,3,245,ESP,3,BOG,11,5,245,1,198,1,6,2,11,11,U,54535,0,768,79,746
2311,3,245,ESP,3,BOG,11,5,245,1,198,1,6,2,25,11,U,1800,0,45,23,42
2311,3,245,ESP,3,BOG,11,5,245,1,198,1,6,2,25,33,KG,55,50,59,76,55
2311,3,245,ESP,3,BOG,11,5,245,1,198,1,8,1,11,33,KG,406,15,439,0,406
2311,3,245,ESP,3,BOG,11,5,245,1,198,1,8,1,11,11,U,94,0,27,92,25
2311,3,245,ESP,3,BOG,11,5,245,1,198,1,8,2,11,11,U,173109,0,10266,34,9698
2311,3,245,ESP,3,BOG,11,5,245,1,198,1,8,2,11,11,U,53200,0,1572,19,1442
2311,3,245,ESP,3,BOG,11,5,245,1,198,1,8,2,11,11,U,157684,0,4727,60,4390
2311,3,245,ESP,3,BOG,11,5,245,1,198,1,8,2,11,11,U,80,0,61,48,54
2311,3,245,ESP,3,BOG,11,5,245,1,198,1,8,2,11,11,U,144869,0,20121,90,17802
2311,3,245,ESP,3,BOG,11,5,245,1,198,1,8,2,11,11,U,15412,0,556,15,496
2311,3,245,ESP,3,BOG,11,5,245,1,198,1,8,2,11,33,KG,84,0,176,0,84
2311,3,245,ESP,3,BOG,11,5,245,1,198,1,8,2,11,33,KG,75,0,88,67,75
2311,3,245,ESP,3,BOG,11,5,245,1,198,1,8,2,11,33,KG,60,0,70,93,60
2311,3,245,ESP,3,BOG,11,5,245,1,198,1,8,2,11,33,KG,250,0,295,58,250
2311,3,245,ESP,3,BOG,11,5,245,1,198,1,8,2,11,33,KG,75,0,88,67,75
2311,3,245,ESP,3,BOG,11,5,245,1,198,1,8,2,11,33,KG,72,0,85,12,72
2311,3,245,ESP,3,BOG,11,5,245,1,198,1,8,2,11,33,KG,99,25,113,0,99
2311,3,245,ESP,3,BOG,11,5,245,1,198,1,8,2,11,11,U,34,0,8,12,7
2311,3,245,ESP,3,BOG,11,5,245,1,198,1,8,2,11,11,U,8,0,1,90,1
2311,3,245,ESP,3,BOG,11,5,245,1,198,1,8,2,11,11,U,46,0,13,59,12
2311,3,245,ESP,3,BOG,11,5,245,1,198,1,8,2,11,11,U,549,0,163,43,144
2311,3,245,ESP,3,BOG,11,5,245,1,198,1,8,2,11,11,U,15,0,4,30,3
2311,3,245,ESP,3,BOG,11,5,245,1,198,1,8,2,11,11,U,46,0,13,59,12
2311,3,245,ESP,3,BOG,11,5,245,1,104,2,8,2,76,33,KG,508,0,564,0,508
2311,3,245,ESP,3,BOG,11,5,245,1,198,2,8,2,11,11,U,400,0,12,0,3
2311,3,245,ESP,3,BOG,11,8,618,1,198,1,8,2,11,11,U,3600,0,132,0,128
2311,3,245,ESP,3,BOG,11,9,149,1,198,1,6,1,11,11,U,3000,0,174,82,170
2311,3,245,ESP,3,BOG,11,9,149,1,198,1,6,1,11,11,U,8440,0,296,17,288
2311,3,245,ESP,3,BOG,11,9,149,1,198,1,6,2,11,11,U,2100,0,146,0,138
2311,3,245,ESP,3,BOG,11,9,149,1,198,1,8,2,11,11,U,167800,0,9672,31,9152
2311,3,245,ESP,3,BOG,11,9,149,1,198,1,8,2,11,11,U,76210,0,2281,68,2148
2311,3,245,ESP,3,BOG,11,9,149,1,198,1,8,2,11,11,U,1,0,180,55,135
2311,3,245,ESP,3,BOG,11,9,149,1,198,1,8,2,11,11,U,2,0,144,44,108
2311,3,245,ESP,3,BOG,11,9,249,1,4,1,8,2,11,11,U,48,0,1431,0,1243
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,6,1,11,11,U,346995,0,18149,64,17475
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,6,1,11,11,U,35400,0,803,86,779
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,6,1,11,11,U,964930,0,31484,45,30726
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,6,1,11,11,U,5,0,417,0,317
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,6,2,11,11,U,207300,0,12289,85,11852
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,6,2,11,11,U,236800,0,7425,53,6796
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,6,2,11,11,U,152300,0,5787,32,5293
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,6,2,11,11,U,55460,0,2669,64,2334
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,6,2,11,11,U,8550,0,402,62,352
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,6,2,11,33,KG,604,80,729,87,604
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,6,2,11,33,KG,360,0,434,44,360
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,6,2,11,33,KG,402,0,489,9,402
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,6,2,11,33,KG,240,0,289,63,240
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,6,2,11,33,KG,200,0,241,36,200
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,6,2,11,33,KG,145,20,175,22,145
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,6,2,11,33,KG,200,0,241,36,200
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,1,11,11,U,9418,0,221,71,203
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,1,11,11,U,17866,0,394,28,361
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,11,U,11198,0,269,0,215
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,11,U,539441,0,30231,28,27170
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,11,U,3000,0,60,60,54
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,11,U,351080,0,13644,75,12091
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,11,U,27300,0,880,0,838
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,11,U,10603,0,548,28,506
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,11,U,10644,0,635,1,615
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,11,U,21485,0,457,93,295
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,33,KG,1144,0,1403,15,1144
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,33,KG,282,0,351,72,282
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,33,KG,55,0,68,54,55
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,33,KG,343,0,417,19,343
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,33,KG,457,50,541,28,457
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,33,KG,287,50,336,35,287
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,33,KG,1116,0,1370,1,1116
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,33,KG,604,50,734,9,604
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,33,KG,965,0,1131,67,965
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,33,KG,552,0,655,79,552
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,33,KG,2566,0,3170,82,2566
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,33,KG,75,50,94,19,75
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,33,KG,54,0,66,16,54
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,33,KG,430,0,539,81,430
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,33,KG,732,0,888,0,732
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,11,U,15,0,5,13,4
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,11,U,29,0,12,76,12
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,11,U,300,0,124,98,123
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,11,U,163,0,59,17,54
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,11,U,1239,0,470,26,434
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,11,U,27,0,9,24,8
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,11,11,U,44,0,15,50,14
2311,3,245,ESP,3,BOG,11,9,249,1,198,1,8,2,25,11,U,6,0,67,0,60
2311,3,245,ESP,3,BOG,11,9,249,1,199,1,6,1,11,11,U,85,0,4288,90,3250
2311,3,245,ESP,3,BOG,11,9,249,1,199,1,8,1,11,11,U,3,0,187,4,141
2311,3,245,ESP,3,BOG,11,9,249,1,199,1,8,2,11,11,U,2125,0,31,4,20
2311,3,245,ESP,3,BOG,11,9,249,1,104,2,8,2,11,11,U,14,0,440,0,298
2311,3,245,ESP,3,BOG,11,9,249,1,104,2,8,2,11,33,KG,0,15,0,33,0
2311,3,245,ESP,3,BOG,11,9,249,1,104,2,8,2,11,33,KG,18,90,59,3,18
2311,3,245,ESP,3,BOG,11,9,249,1,104,2,8,2,11,11,U,4000,0,158,61,145
2311,3,245,ESP,3,BOG,11,9,249,1,104,2,8,2,11,11,U,120,0,5,7,4
2311,3,245,ESP,3,BOG,11,9,249,1,104,2,8,2,11,11,U,13100,0,521,3,479
2311,3,245,ESP,3,BOG,11,9,249,1,104,2,8,2,11,33,KG,36,43,39,86,36
2311,3,245,ESP,3,BOG,11,9,249,1,104,2,8,2,11,33,KG,0,60,1,87,0
2311,3,245,ESP,3,BOG,11,9,249,1,104,2,8,2,11,11,U,30,0,1,34,1
2311,3,245,ESP,3,BOG,11,9,249,1,104,2,8,2,11,11,U,1008,0,42,2,38
2311,3,245,ESP,3,BOG,11,9,249,1,104,2,8,2,11,33,KG,0,30,0,66,0
2311,3,245,ESP,3,BOG,11,9,249,1,104,2,8,2,11,11,U,36,0,0,9,0
2311,3,245,ESP,3,BOG,11,9,249,1,104,2,8,2,11,11,U,1,0,135,0,132
2311,3,245,ESP,3,BOG,11,9,249,1,198,2,8,2,25,11,U,250,0,16,0,10
2311,3,245,ESP,3,BOG,11,9,249,1,198,2,8,2,11,11,U,400,0,17,0,8
2311,3,245,ESP,3,BOG,11,9,249,1,198,2,8,2,25,11,U,130,0,11,62,7
2311,3,245,ESP,3,BOG,11,9,249,1,198,2,8,2,25,11,U,100,0,3,37,2
2311,3,245,ESP,3,BOG,17,9,169,1,198,1,8,2,17,11,U,1,0,105,0,95
2311,3,245,ESP,3,BOG,17,9,249,1,2,2,8,2,17,33,KG,600,0,645,0,600
2311,3,245,ESP,3,BOG,25,1,211,1,198,1,8,1,25,11,U,42780,0,1236,74,1113
2311,3,245,ESP,3,BOG,25,1,211,1,198,1,8,1,25,11,U,125600,0,3721,25,3121
2311,3,245,ESP,3,BOG,25,1,211,1,198,1,8,2,25,11,U,221955,0,14258,60,13112
2311,3,245,ESP,3,BOG,25,1,211,1,198,1,8,2,25,11,U,5000,0,147,94,133
2311,3,245,ESP,3,BOG,25,1,211,1,198,1,8,2,25,11,U,3024,0,130,14,117
2311,3,245,ESP,3,BOG,25,1,211,1,198,1,8,2,25,11,U,17,0,18,91,17
2311,3,245,ESP,3,BOG,25,1,211,1,198,1,8,2,25,11,U,309150,0,12841,0,7051
2311,3,245,ESP,3,BOG,25,3,23,1,198,1,8,2,25,11,U,7250,0,422,0,301
2311,3,245,ESP,3,BOG,25,3,23,1,198,1,8,2,25,11,U,12,0,9,3,8
2311,3,245,ESP,3,BOG,25,3,23,1,198,1,8,2,25,11,U,60,0,27,79,25
2311,3,245,ESP,3,BOG,25,3,23,1,198,1,8,2,25,11,U,54,0,19,84,18
2311,3,245,ESP,3,BOG,25,3,23,1,198,1,8,2,25,11,U,24,0,7,50,6
2311,3,245,ESP,3,BOG,25,3,23,1,198,1,8,2,25,11,U,150,0,3,82,3
2311,3,245,ESP,3,BOG,25,3,573,1,198,2,8,2,25,11,U,570,0,18,32,15
2311,3,245,ESP,3,BOG,25,3,573,1,198,2,8,2,25,11,U,570,0,26,65,22
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,5,1,25,11,U,2660,0,59,40,30
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,5,1,25,11,U,2400,0,52,60,25
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,5,2,25,11,U,250,0,13,0,5
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,5,2,25,11,U,2940,0,209,5,70
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,6,1,11,11,U,84000,0,10244,51,9895
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,6,1,25,11,U,778975,0,47977,4,44660
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,6,1,11,11,U,7930,0,162,81,157
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,6,1,25,11,U,14405,0,3883,82,3611
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,6,1,11,11,U,907940,0,17858,66,17263
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,6,1,25,11,U,10838,0,6643,3,6177
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,6,1,25,11,U,1759,0,652,79,608
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,6,1,25,11,U,83040,0,4637,51,4299
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,6,1,25,11,U,1900,0,201,0,184
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,6,1,25,11,U,2750,0,834,59,767
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,6,1,25,11,U,13854,0,3364,79,3131
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,6,2,25,11,U,85510,0,256,98,231
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,6,2,11,11,U,6500,0,381,16,373
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,6,2,25,11,U,120900,0,8362,0,8012
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,6,2,11,11,U,60440,0,1351,82,1310
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,6,2,25,11,U,400,0,14,0,10
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,6,2,25,11,U,1450,0,55,0,49
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,8,1,25,11,U,191850,0,9763,36,9019
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,8,1,25,11,U,166110,0,5272,15,4866
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,8,1,25,11,U,2574350,0,76294,50,70836
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,8,1,25,11,U,2728,0,152,75,144
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,8,1,25,11,U,42440,0,2626,71,1816
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,8,1,25,11,U,5880,0,277,19,269
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,8,1,25,11,U,110200,0,6021,96,5687
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,8,1,25,11,U,685,0,213,31,207
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,8,1,25,11,U,7664,0,476,6,462
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,8,1,25,33,KG,378,0,389,52,378
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,8,2,25,11,U,718412,0,26106,44,13590
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,8,2,25,11,U,84820,0,2224,53,832
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,8,2,25,11,U,400,0,27,42,24
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,8,2,25,11,U,131958,0,8558,27,4417
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,8,2,25,11,U,40,0,10,80,4
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,8,2,25,11,U,3949,0,1015,9,307
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,8,2,25,11,U,824,0,63,0,60
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,8,2,25,33,KG,596,0,1585,97,596
2311,3,245,ESP,3,BOG,25,5,245,1,198,1,8,2,25,33,KG,216,0,275,0,216
2311,3,245,ESP,3,BOG,25,8,618,1,198,2,8,2,25,11,U,200,0,15,0,10
2311,3,245,ESP,3,BOG,25,9,149,1,198,1,5,1,25,11,U,4000,0,113,98,40
2311,3,245,ESP,3,BOG,25,9,149,1,198,1,5,1,25,11,U,484910,0,14113,14,4952
2311,3,245,ESP,3,BOG,25,9,149,1,198,1,5,2,25,11,U,600,0,28,49,10
2311,3,245,ESP,3,BOG,25,9,149,1,198,1,5,2,25,11,U,300,0,21,37,7
2311,3,245,ESP,3,BOG,25,9,149,1,198,1,6,2,25,11,U,14350,0,1013,0,999
2311,3,245,ESP,3,BOG,25,9,149,1,198,1,8,1,25,11,U,1360,0,39,17,38
2311,3,245,ESP,3,BOG,25,9,149,1,198,1,8,1,25,11,U,453940,0,15028,81,14577
2311,3,245,ESP,3,BOG,25,9,149,1,198,1,8,2,25,11,U,41175,0,573,10,521
2311,3,245,ESP,3,BOG,25,9,169,1,198,1,8,1,25,11,U,13800,0,486,0,437
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,5,1,25,11,U,157340,0,4063,79,1730
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,5,1,25,11,U,214420,0,5512,54,2327
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,5,2,25,11,U,51450,0,2525,94,1070
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,5,2,25,11,U,1140,0,105,34,45
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,5,2,25,11,U,397,0,270,0,115
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,6,1,11,11,U,23350,0,885,10,864
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,6,1,25,11,U,23900,0,1494,70,1392
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,6,1,11,11,U,27220,0,544,2,531
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,6,1,11,11,U,254220,0,7095,85,6950
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,6,1,25,11,U,713,0,395,15,368
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,6,1,25,11,U,110,0,31,13,29
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,6,2,11,11,U,10900,0,696,9,685
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,6,2,11,11,U,49500,0,2811,64,2774
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,6,2,25,11,U,4900,0,116,0,99
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,6,2,25,11,U,46420,0,1704,0,1622
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,6,2,25,11,U,120,0,18,0,17
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,1,25,11,U,149900,0,7450,17,6938
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,1,25,11,U,192955,0,6003,23,5439
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,1,25,11,U,1147195,0,31662,7,29461
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,1,25,11,U,1200,0,70,10,68
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,1,25,11,U,1500,0,51,60,50
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,1,25,11,U,1400,0,51,60,50
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,1,25,11,U,840650,0,38469,88,35107
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,1,25,11,U,101680,0,4859,14,4240
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,1,25,33,KG,302,94,320,24,302
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,1,25,33,KG,15,38,16,25,15
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,1,25,33,KG,67,63,71,49,67
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,11,U,641745,0,33336,9,22772
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,11,U,36040,0,832,22,460
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,11,U,135975,0,2234,77,976
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,11,U,25053,0,606,59,252
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,11,U,99894,0,7396,36,3642
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,11,U,25900,0,1758,0,1016
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,11,U,8456,0,2531,17,1056
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,11,U,5485,0,615,49,248
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,11,U,5004,0,989,0,390
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,33,KG,1942,9,2375,32,1942
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,33,KG,362,45,438,40,362
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,33,KG,582,25,687,74,582
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,33,KG,1220,23,1494,35,1220
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,33,KG,1574,18,1879,99,1574
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,33,KG,4906,58,5850,53,4906
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,33,KG,14738,68,17490,93,14738
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,33,KG,781,8,934,67,781
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,33,KG,1631,8,1944,19,1631
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,33,KG,234,0,277,17,234
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,33,KG,5464,66,6763,39,5464
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,33,KG,220,63,259,59,220
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,33,KG,868,23,1035,88,868
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,33,KG,720,0,915,62,720
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,33,KG,343,0,453,0,343
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,5,33,KG,105,75,110,44,105
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,33,KG,168,47,176,99,168
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,33,KG,30,30,31,83,30
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,5,33,KG,266,48,278,31,266
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,5,33,KG,1,74,1,81,1
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,5,33,KG,92,47,96,57,92
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,5,33,KG,43,89,45,83,43
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,33,KG,132,27,138,96,132
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,33,KG,344,72,362,15,344
2311,3,245,ESP,3,BOG,25,9,249,1,198,1,8,2,25,33,KG,70,49,74,5,70
2311,3,245,ESP,3,BOG,25,9,249,1,198,2,8,2,25,11,U,800,0,51,0,36
2311,3,245,ESP,3,BOG,25,9,249,1,198,2,8,2,25,11,U,200,0,11,0,5
2311,3,245,ESP,3,BOG,41,5,245,1,198,1,8,2,41,33,KG,1382,0,1593,31,1382
2311,3,245,ESP,3,BOG,41,5,245,1,198,1,8,2,41,33,KG,34,0,39,13,34
2311,3,245,ESP,3,BOG,41,5,245,1,198,1,8,2,41,33,KG,1335,0,1539,53,1335
2311,3,245,ESP,3,BOG,41,5,245,1,199,1,8,2,41,33,KG,1442,0,1660,93,1442
2311,3,245,ESP,3,BOG,41,5,245,1,199,1,8,2,41,33,KG,1302,50,1500,5,1302
2311,3,245,ESP,3,BOG,52,5,245,1,198,1,8,2,11,11,U,232,0,100,0,100
2311,3,245,ESP,3,BOG,52,5,245,1,104,2,8,2,11,11,U,242,0,14,6,14
2311,3,245,ESP,3,BOG,52,5,245,1,104,2,8,2,11,11,U,5,0,5,96,5
2311,3,245,ESP,3,BOG,52,5,245,1,104,2,8,2,11,11,U,10,0,5,96,5
2311,3,245,ESP,3,BOG,68,5,245,1,198,1,8,2,68,67,M3,15112,9,9998549,55,9725464
2311,3,246,SVK,3,BOG,11,3,23,1,198,1,8,2,11,33,KG,40,0,47,66,40
2311,3,246,SVK,3,BOG,11,3,23,1,198,1,8,2,11,33,KG,200,0,238,32,200
2311,3,246,SVK,3,BOG,11,3,573,1,104,2,8,2,11,11,U,2,0,227,0,216
2311,3,246,SVK,3,BOG,41,3,23,1,198,1,8,2,41,33,KG,50,0,55,20,50
2311,3,246,SVK,3,BOG,41,3,23,1,198,1,8,2,41,33,KG,325,0,358,80,325
2311,3,247,SVN,3,BOG,11,3,573,1,198,1,8,2,11,11,U,4000,0,283,0,258
2311,3,247,SVN,3,BOG,25,3,573,1,198,1,8,1,25,11,U,2500,0,89,48,79
2311,3,247,SVN,3,BOG,25,3,573,1,198,1,8,1,25,11,U,3400,0,287,71,254
2311,3,247,SVN,3,BOG,25,3,573,1,198,1,8,1,25,11,U,14,0,6,79,6
2311,3,247,SVN,3,BOG,25,3,573,1,198,1,8,2,25,11,U,24600,0,407,0,370
2311,3,247,SVN,3,BOG,25,9,249,1,198,1,8,1,25,11,U,900,0,28,60,26
2311,3,247,SVN,3,BOG,76,3,23,1,198,1,8,2,76,33,KG,396,0,432,0,396
2311,3,249,USA,3,BOG,5,0,580,1,198,1,8,2,5,11,U,35,0,16,69,15
2311,3,249,USA,3,BOG,5,0,580,1,198,1,8,2,5,11,U,160,0,76,32,72
2311,3,249,USA,3,BOG,5,0,580,1,198,1,8,2,5,11,U,88,0,41,97,40
2311,3,249,USA,3,BOG,5,0,580,1,198,1,8,2,5,11,U,357,0,208,0,203
2311,3,249,USA,3,BOG,5,1,211,1,198,1,5,2,5,11,U,13005,0,1352,9,1223
2311,3,249,USA,3,BOG,5,1,211,1,198,1,5,2,5,33,KG,38,50,40,90,38
2311,3,249,USA,3,BOG,5,1,211,1,198,1,6,2,5,11,U,1284,0,209,0,196
2311,3,249,USA,3,BOG,5,1,211,1,198,1,8,2,5,11,U,19328,0,895,0,805
2311,3,249,USA,3,BOG,5,1,211,1,198,1,8,2,5,11,U,532,0,95,84,86
2311,3,249,USA,3,BOG,5,1,211,1,198,1,8,2,5,11,U,1000,0,29,24,26
2311,3,249,USA,3,BOG,5,1,211,1,198,1,8,2,5,11,U,245073,0,33997,62,32260
2311,3,249,USA,3,BOG,5,1,211,1,198,1,8,2,5,11,U,67104,0,3996,11,3653
2311,3,249,USA,3,BOG,5,1,211,1,198,1,8,2,5,33,KG,74,84,83,15,74
2311,3,249,USA,3,BOG,5,3,23,1,198,1,8,1,5,11,U,214,0,29,61,28
2311,3,249,USA,3,BOG,5,3,23,1,198,1,8,1,5,11,U,6133,0,876,32,855
2311,3,249,USA,3,BOG,5,3,23,1,198,1,8,1,5,11,U,50,0,8,94,8
2311,3,249,USA,3,BOG,5,3,23,1,198,1,8,1,5,11,U,34,0,7,66,7
2311,3,249,USA,3,BOG,5,3,23,1,198,1,8,1,5,11,U,1138,0,193,51,189
